Country,ISO3 Code,Date,Price (EUR/MWhe)
Sweden,SWE,2020-11-06,20.38
Spain,ESP,2020-11-06,34.9
Slovenia,SVN,2020-11-06,41.08
Slovakia,SVK,2020-11-06,40.31
Serbia,SRB,2020-11-06,40.86
Romania,ROU,2020-11-06,41.18
Portugal,PRT,2020-11-06,34.9
Poland,POL,2020-11-06,54.88
Norway,NOR,2020-11-06,4.44
Netherlands,NLD,2020-11-06,40.57
Montenegro,MNE,2020-11-06,106.38
Luxembourg,LUX,2020-11-06,40.89
Italy,ITA,2020-11-06,42.87
North Macedonia,MKD,2020-11-06,104.0
Croatia,HRV,2020-11-06,41.08
Belgium,BEL,2020-11-06,40.48
Bulgaria,BGR,2020-11-06,41.73
Latvia,LVA,2020-11-06,42.95
Czechia,CZE,2020-11-06,40.31
Denmark,DNK,2020-11-06,33.02
Estonia,EST,2020-11-06,42.95
Finland,FIN,2020-11-06,23.61
Germany,DEU,2020-11-06,40.89
France,FRA,2020-11-06,40.38
Hungary,HUN,2020-11-06,41.16
Ireland,IRL,2020-11-06,62.96
EU,EU,2020-11-06,43.715806451612906
Greece,GRC,2020-11-06,40.53
Poland,POL,2020-11-07,54.46
Netherlands,NLD,2020-11-07,37.83
Montenegro,MNE,2020-11-07,106.38
Luxembourg,LUX,2020-11-07,35.61
Lithuania,LTU,2020-11-07,41.1
North Macedonia,MKD,2020-11-07,104.0
Portugal,PRT,2020-11-07,33.69
Switzerland,CHE,2020-11-07,35.25
Serbia,SRB,2020-11-07,37.79
Slovakia,SVK,2020-11-07,34.07
Slovenia,SVN,2020-11-07,36.26
Latvia,LVA,2020-11-07,41.1
United Kingdom,GBR,2020-11-07,49.26
Spain,ESP,2020-11-07,33.69
Sweden,SWE,2020-11-07,9.09
Romania,ROU,2020-11-07,37.2
Italy,ITA,2020-11-07,39.94
Norway,NOR,2020-11-07,3.58
Hungary,HUN,2020-11-07,37.21
EU,EU,2020-11-07,39.60225806451613
Austria,AUT,2020-11-07,35.35
Belgium,BEL,2020-11-07,36.29
Bulgaria,BGR,2020-11-07,38.35
Croatia,HRV,2020-11-07,36.26
Czechia,CZE,2020-11-07,34.07
Ireland,IRL,2020-11-07,50.73
Estonia,EST,2020-11-07,41.1
Finland,FIN,2020-11-07,4.29
France,FRA,2020-11-07,35.24
Germany,DEU,2020-11-07,35.61
Greece,GRC,2020-11-07,37.56
Denmark,DNK,2020-11-07,35.31
United Kingdom,GBR,2020-11-08,49.12
Lithuania,LTU,2020-11-08,36.34
Luxembourg,LUX,2020-11-08,34.91
Montenegro,MNE,2020-11-08,106.38
Netherlands,NLD,2020-11-08,36.49
North Macedonia,MKD,2020-11-08,104.0
Norway,NOR,2020-11-08,5.55
Poland,POL,2020-11-08,48.54
Serbia,SRB,2020-11-08,35.31
Romania,ROU,2020-11-08,34.65
Slovakia,SVK,2020-11-08,33.38
Slovenia,SVN,2020-11-08,37.02
Latvia,LVA,2020-11-08,36.34
Sweden,SWE,2020-11-08,21.2
Switzerland,CHE,2020-11-08,33.03
Portugal,PRT,2020-11-08,34.6
Spain,ESP,2020-11-08,34.6
Italy,ITA,2020-11-08,41.63
Hungary,HUN,2020-11-08,34.45
Ireland,IRL,2020-11-08,47.05
EU,EU,2020-11-08,39.71322580645162
Austria,AUT,2020-11-08,34.72
Bulgaria,BGR,2020-11-08,37.75
Croatia,HRV,2020-11-08,37.02
Czechia,CZE,2020-11-08,33.38
Belgium,BEL,2020-11-08,35.86
Estonia,EST,2020-11-08,36.34
Finland,FIN,2020-11-08,23.8
France,FRA,2020-11-08,34.89
Germany,DEU,2020-11-08,34.91
Greece,GRC,2020-11-08,36.51
Denmark,DNK,2020-11-08,41.34
Portugal,PRT,2020-11-09,46.25
Luxembourg,LUX,2020-11-09,43.95
Montenegro,MNE,2020-11-09,106.38
Netherlands,NLD,2020-11-09,44.93
Norway,NOR,2020-11-09,7.0
Poland,POL,2020-11-09,59.5
Romania,ROU,2020-11-09,46.53
Switzerland,CHE,2020-11-09,44.12
Slovakia,SVK,2020-11-09,45.19
Slovenia,SVN,2020-11-09,45.03
Spain,ESP,2020-11-09,46.26
Sweden,SWE,2020-11-09,40.63
Lithuania,LTU,2020-11-09,49.81
United Kingdom,GBR,2020-11-09,53.5
Serbia,SRB,2020-11-09,44.21
Latvia,LVA,2020-11-09,49.77
North Macedonia,MKD,2020-11-09,104.0
Ireland,IRL,2020-11-09,44.36
Austria,AUT,2020-11-09,43.84
Belgium,BEL,2020-11-09,44.58
Bulgaria,BGR,2020-11-09,44.82
Croatia,HRV,2020-11-09,45.03
Czechia,CZE,2020-11-09,45.19
Denmark,DNK,2020-11-09,47.82
Italy,ITA,2020-11-09,46.05
Finland,FIN,2020-11-09,48.03
France,FRA,2020-11-09,44.09
EU,EU,2020-11-09,48.986774193548385
Germany,DEU,2020-11-09,43.95
Greece,GRC,2020-11-09,47.49
Hungary,HUN,2020-11-09,46.51
Estonia,EST,2020-11-09,49.77
Luxembourg,LUX,2020-11-10,48.0
Montenegro,MNE,2020-11-10,106.38
Netherlands,NLD,2020-11-10,48.32
North Macedonia,MKD,2020-11-10,104.0
Norway,NOR,2020-11-10,8.72
Poland,POL,2020-11-10,60.11
Portugal,PRT,2020-11-10,50.45
Slovakia,SVK,2020-11-10,47.57
Serbia,SRB,2020-11-10,47.47
Slovenia,SVN,2020-11-10,48.91
Spain,ESP,2020-11-10,50.51
Sweden,SWE,2020-11-10,51.08
Lithuania,LTU,2020-11-10,62.81
United Kingdom,GBR,2020-11-10,52.86
Romania,ROU,2020-11-10,48.0
Switzerland,CHE,2020-11-10,48.03
Latvia,LVA,2020-11-10,62.81
Ireland,IRL,2020-11-10,60.56
Italy,ITA,2020-11-10,50.42
Austria,AUT,2020-11-10,47.71
Belgium,BEL,2020-11-10,47.5
Bulgaria,BGR,2020-11-10,46.45
Croatia,HRV,2020-11-10,48.91
Czechia,CZE,2020-11-10,47.57
EU,EU,2020-11-10,53.67967741935484
Estonia,EST,2020-11-10,62.81
Finland,FIN,2020-11-10,61.81
France,FRA,2020-11-10,46.4
Germany,DEU,2020-11-10,48.0
Greece,GRC,2020-11-10,48.49
Hungary,HUN,2020-11-10,47.99
Denmark,DNK,2020-11-10,53.42
Montenegro,MNE,2020-11-11,106.38
Netherlands,NLD,2020-11-11,43.97
North Macedonia,MKD,2020-11-11,104.0
Norway,NOR,2020-11-11,8.08
Poland,POL,2020-11-11,53.91
Portugal,PRT,2020-11-11,43.18
Slovenia,SVN,2020-11-11,47.68
Serbia,SRB,2020-11-11,48.42
Slovakia,SVK,2020-11-11,44.49
Spain,ESP,2020-11-11,43.18
Sweden,SWE,2020-11-11,39.34
Switzerland,CHE,2020-11-11,44.54
United Kingdom,GBR,2020-11-11,47.5
Romania,ROU,2020-11-11,50.71
Luxembourg,LUX,2020-11-11,44.97
Italy,ITA,2020-11-11,48.1
Latvia,LVA,2020-11-11,47.88
Lithuania,LTU,2020-11-11,47.88
EU,EU,2020-11-11,48.88193548387097
Austria,AUT,2020-11-11,44.46
Belgium,BEL,2020-11-11,42.16
Bulgaria,BGR,2020-11-11,56.59
Czechia,CZE,2020-11-11,44.49
Denmark,DNK,2020-11-11,46.16
Croatia,HRV,2020-11-11,47.68
Finland,FIN,2020-11-11,46.53
France,FRA,2020-11-11,39.47
Germany,DEU,2020-11-11,44.97
Greece,GRC,2020-11-11,44.93
Hungary,HUN,2020-11-11,50.7
Ireland,IRL,2020-11-11,45.11
Estonia,EST,2020-11-11,47.88
Poland,POL,2020-11-12,59.67
Montenegro,MNE,2020-11-12,106.38
Netherlands,NLD,2020-11-12,40.27
North Macedonia,MKD,2020-11-12,104.0
Norway,NOR,2020-11-12,6.04
Portugal,PRT,2020-11-12,45.24
United Kingdom,GBR,2020-11-12,46.23
Serbia,SRB,2020-11-12,52.15
Slovakia,SVK,2020-11-12,39.12
Slovenia,SVN,2020-11-12,57.38
Spain,ESP,2020-11-12,45.24
Sweden,SWE,2020-11-12,38.73
Switzerland,CHE,2020-11-12,40.44
Romania,ROU,2020-11-12,56.82
Luxembourg,LUX,2020-11-12,39.93
Italy,ITA,2020-11-12,57.76
Latvia,LVA,2020-11-12,48.52
Austria,AUT,2020-11-12,40.39
Lithuania,LTU,2020-11-12,48.52
Bulgaria,BGR,2020-11-12,53.06
Croatia,HRV,2020-11-12,57.38
Czechia,CZE,2020-11-12,39.12
Denmark,DNK,2020-11-12,40.84
Estonia,EST,2020-11-12,48.52
Belgium,BEL,2020-11-12,40.83
Finland,FIN,2020-11-12,47.31
France,FRA,2020-11-12,40.92
Germany,DEU,2020-11-12,39.93
Greece,GRC,2020-11-12,68.46
Hungary,HUN,2020-11-12,56.82
Ireland,IRL,2020-11-12,30.09
EU,EU,2020-11-12,49.55193548387096
France,FRA,2020-11-13,41.31
Finland,FIN,2020-11-13,39.5
Estonia,EST,2020-11-13,51.0
Denmark,DNK,2020-11-13,44.07
Belgium,BEL,2020-11-13,41.9
Croatia,HRV,2020-11-13,52.62
Bulgaria,BGR,2020-11-13,51.81
Germany,DEU,2020-11-13,40.91
Austria,AUT,2020-11-13,41.23
Czechia,CZE,2020-11-13,41.63
Greece,GRC,2020-11-13,64.66
Poland,POL,2020-11-13,58.59
Ireland,IRL,2020-11-13,41.75
Hungary,HUN,2020-11-13,57.99
EU,EU,2020-11-13,49.53032258064516
United Kingdom,GBR,2020-11-13,46.73
Sweden,SWE,2020-11-13,32.44
Spain,ESP,2020-11-13,44.36
Slovenia,SVN,2020-11-13,52.08
Slovakia,SVK,2020-11-13,41.63
Serbia,SRB,2020-11-13,55.15
Romania,ROU,2020-11-13,57.99
Switzerland,CHE,2020-11-13,41.63
Norway,NOR,2020-11-13,4.0
North Macedonia,MKD,2020-11-13,104.0
Netherlands,NLD,2020-11-13,41.31
Montenegro,MNE,2020-11-13,106.38
Luxembourg,LUX,2020-11-13,40.91
Lithuania,LTU,2020-11-13,51.05
Latvia,LVA,2020-11-13,51.0
Italy,ITA,2020-11-13,51.45
Portugal,PRT,2020-11-13,44.36
Norway,NOR,2020-11-14,3.1
Poland,POL,2020-11-14,52.4
Portugal,PRT,2020-11-14,37.83
Romania,ROU,2020-11-14,43.73
Serbia,SRB,2020-11-14,49.45
Slovakia,SVK,2020-11-14,39.61
Switzerland,CHE,2020-11-14,34.5
Spain,ESP,2020-11-14,37.83
Sweden,SWE,2020-11-14,14.27
United Kingdom,GBR,2020-11-14,45.06
EU,EU,2020-11-14,41.86645161290323
North Macedonia,MKD,2020-11-14,104.0
Slovenia,SVN,2020-11-14,44.28
Netherlands,NLD,2020-11-14,35.25
Luxembourg,LUX,2020-11-14,34.02
Lithuania,LTU,2020-11-14,43.4
Austria,AUT,2020-11-14,34.46
Belgium,BEL,2020-11-14,34.97
Montenegro,MNE,2020-11-14,106.38
Bulgaria,BGR,2020-11-14,38.26
Croatia,HRV,2020-11-14,44.28
Denmark,DNK,2020-11-14,35.14
Estonia,EST,2020-11-14,43.31
Czechia,CZE,2020-11-14,34.19
France,FRA,2020-11-14,34.74
Germany,DEU,2020-11-14,34.02
Greece,GRC,2020-11-14,51.03
Hungary,HUN,2020-11-14,43.74
Ireland,IRL,2020-11-14,43.77
Italy,ITA,2020-11-14,48.13
Latvia,LVA,2020-11-14,43.31
Finland,FIN,2020-11-14,9.4
Serbia,SRB,2020-11-15,40.66
Norway,NOR,2020-11-15,2.01
Poland,POL,2020-11-15,46.37
Portugal,PRT,2020-11-15,25.01
Romania,ROU,2020-11-15,42.92
Slovakia,SVK,2020-11-15,26.97
EU,EU,2020-11-15,31.94
Spain,ESP,2020-11-15,24.58
Sweden,SWE,2020-11-15,7.0
Switzerland,CHE,2020-11-15,20.18
United Kingdom,GBR,2020-11-15,36.15
North Macedonia,MKD,2020-11-15,104.0
Slovenia,SVN,2020-11-15,42.33
Netherlands,NLD,2020-11-15,27.69
Montenegro,MNE,2020-11-15,106.38
Luxembourg,LUX,2020-11-15,9.11
Austria,AUT,2020-11-15,18.15
Belgium,BEL,2020-11-15,14.29
Croatia,HRV,2020-11-15,44.04
Czechia,CZE,2020-11-15,24.14
Denmark,DNK,2020-11-15,11.09
Estonia,EST,2020-11-15,23.48
Finland,FIN,2020-11-15,3.78
Bulgaria,BGR,2020-11-15,39.94
Germany,DEU,2020-11-15,9.11
Greece,GRC,2020-11-15,53.9
Hungary,HUN,2020-11-15,42.93
Ireland,IRL,2020-11-15,39.2
Italy,ITA,2020-11-15,44.51
Latvia,LVA,2020-11-15,23.48
France,FRA,2020-11-15,13.26
Lithuania,LTU,2020-11-15,23.48
Norway,NOR,2020-11-16,1.87
Poland,POL,2020-11-16,47.77
Portugal,PRT,2020-11-16,42.64
Romania,ROU,2020-11-16,55.32
Serbia,SRB,2020-11-16,57.03
Sweden,SWE,2020-11-16,15.37
Slovenia,SVN,2020-11-16,52.14
Switzerland,CHE,2020-11-16,36.26
United Kingdom,GBR,2020-11-16,38.7
EU,EU,2020-11-16,42.92580645161291
North Macedonia,MKD,2020-11-16,104.0
Slovakia,SVK,2020-11-16,45.21
Netherlands,NLD,2020-11-16,32.07
Spain,ESP,2020-11-16,42.64
Luxembourg,LUX,2020-11-16,29.77
Czechia,CZE,2020-11-16,44.25
Montenegro,MNE,2020-11-16,106.38
Bulgaria,BGR,2020-11-16,58.85
Belgium,BEL,2020-11-16,31.83
Austria,AUT,2020-11-16,36.68
Denmark,DNK,2020-11-16,20.87
Estonia,EST,2020-11-16,32.06
Finland,FIN,2020-11-16,14.96
Croatia,HRV,2020-11-16,52.14
Germany,DEU,2020-11-16,29.77
Greece,GRC,2020-11-16,60.68
Hungary,HUN,2020-11-16,55.33
Ireland,IRL,2020-11-16,30.74
Italy,ITA,2020-11-16,52.27
Latvia,LVA,2020-11-16,35.36
Lithuania,LTU,2020-11-16,35.36
France,FRA,2020-11-16,32.38
Poland,POL,2020-11-17,54.91
Portugal,PRT,2020-11-17,44.37
Romania,ROU,2020-11-17,50.69
Serbia,SRB,2020-11-17,52.26
Slovakia,SVK,2020-11-17,39.22
Sweden,SWE,2020-11-17,12.19
Spain,ESP,2020-11-17,44.37
Switzerland,CHE,2020-11-17,41.62
United Kingdom,GBR,2020-11-17,44.36
EU,EU,2020-11-17,43.12870967741936
Norway,NOR,2020-11-17,1.97
Slovenia,SVN,2020-11-17,45.76
North Macedonia,MKD,2020-11-17,104.0
Italy,ITA,2020-11-17,46.31
Montenegro,MNE,2020-11-17,106.38
Denmark,DNK,2020-11-17,14.79
Netherlands,NLD,2020-11-17,38.93
Czechia,CZE,2020-11-17,39.22
Bulgaria,BGR,2020-11-17,50.73
Belgium,BEL,2020-11-17,39.16
Austria,AUT,2020-11-17,40.46
Estonia,EST,2020-11-17,35.99
Finland,FIN,2020-11-17,12.13
Croatia,HRV,2020-11-17,45.76
Germany,DEU,2020-11-17,38.34
Greece,GRC,2020-11-17,58.8
Hungary,HUN,2020-11-17,49.23
Ireland,IRL,2020-11-17,34.56
Latvia,LVA,2020-11-17,35.99
Lithuania,LTU,2020-11-17,35.99
Luxembourg,LUX,2020-11-17,38.34
France,FRA,2020-11-17,40.16
Poland,POL,2020-11-18,53.81
Portugal,PRT,2020-11-18,42.6
Romania,ROU,2020-11-18,48.82
Serbia,SRB,2020-11-18,49.58
Sweden,SWE,2020-11-18,10.69
Slovenia,SVN,2020-11-18,48.21
Spain,ESP,2020-11-18,42.67
Switzerland,CHE,2020-11-18,40.89
EU,EU,2020-11-18,42.59483870967742
Norway,NOR,2020-11-18,1.76
Slovakia,SVK,2020-11-18,45.09
North Macedonia,MKD,2020-11-18,104.0
United Kingdom,GBR,2020-11-18,44.39
Montenegro,MNE,2020-11-18,106.38
Austria,AUT,2020-11-18,40.23
Belgium,BEL,2020-11-18,38.29
Bulgaria,BGR,2020-11-18,45.59
Croatia,HRV,2020-11-18,48.21
Czechia,CZE,2020-11-18,44.92
Denmark,DNK,2020-11-18,12.15
Netherlands,NLD,2020-11-18,38.46
Estonia,EST,2020-11-18,33.94
Latvia,LVA,2020-11-18,33.94
France,FRA,2020-11-18,38.63
Germany,DEU,2020-11-18,34.67
Greece,GRC,2020-11-18,47.62
Hungary,HUN,2020-11-18,48.83
Finland,FIN,2020-11-18,30.33
Italy,ITA,2020-11-18,48.42
Lithuania,LTU,2020-11-18,33.94
Luxembourg,LUX,2020-11-18,34.67
Ireland,IRL,2020-11-18,28.71
EU,EU,2020-11-19,40.721612903225804
United Kingdom,GBR,2020-11-19,44.68
Switzerland,CHE,2020-11-19,40.09
Norway,NOR,2020-11-19,1.57
Spain,ESP,2020-11-19,38.91
Slovenia,SVN,2020-11-19,47.89
Slovakia,SVK,2020-11-19,44.3
Serbia,SRB,2020-11-19,50.81
Romania,ROU,2020-11-19,50.34
Portugal,PRT,2020-11-19,38.91
Poland,POL,2020-11-19,46.91
Sweden,SWE,2020-11-19,13.14
North Macedonia,MKD,2020-11-19,104.0
Montenegro,MNE,2020-11-19,106.38
Austria,AUT,2020-11-19,38.81
Belgium,BEL,2020-11-19,34.49
Bulgaria,BGR,2020-11-19,51.79
Croatia,HRV,2020-11-19,47.89
Czechia,CZE,2020-11-19,43.31
Denmark,DNK,2020-11-19,7.23
Estonia,EST,2020-11-19,31.55
Netherlands,NLD,2020-11-19,36.32
Finland,FIN,2020-11-19,23.55
Germany,DEU,2020-11-19,27.28
Greece,GRC,2020-11-19,45.74
Hungary,HUN,2020-11-19,50.34
Ireland,IRL,2020-11-19,24.31
Italy,ITA,2020-11-19,47.14
Lithuania,LTU,2020-11-19,31.55
Luxembourg,LUX,2020-11-19,27.28
France,FRA,2020-11-19,34.31
Latvia,LVA,2020-11-19,31.55
EU,EU,2020-11-20,49.960967741935484
Italy,ITA,2020-11-20,49.65
Hungary,HUN,2020-11-20,49.55
Spain,ESP,2020-11-20,41.26
Slovenia,SVN,2020-11-20,49.63
Slovakia,SVK,2020-11-20,47.63
Serbia,SRB,2020-11-20,48.77
Austria,AUT,2020-11-20,43.77
Belgium,BEL,2020-11-20,42.85
Bulgaria,BGR,2020-11-20,48.57
Croatia,HRV,2020-11-20,49.63
Czechia,CZE,2020-11-20,46.89
Denmark,DNK,2020-11-20,42.42
Estonia,EST,2020-11-20,57.91
Sweden,SWE,2020-11-20,43.28
Finland,FIN,2020-11-20,55.7
Germany,DEU,2020-11-20,43.4
Greece,GRC,2020-11-20,44.12
Romania,ROU,2020-11-20,49.62
Ireland,IRL,2020-11-20,49.9
Latvia,LVA,2020-11-20,57.91
Lithuania,LTU,2020-11-20,58.13
Luxembourg,LUX,2020-11-20,43.4
Montenegro,MNE,2020-11-20,106.38
Netherlands,NLD,2020-11-20,42.55
North Macedonia,MKD,2020-11-20,104.0
Norway,NOR,2020-11-20,2.15
France,FRA,2020-11-20,44.35
Switzerland,CHE,2020-11-20,45.66
United Kingdom,GBR,2020-11-20,48.43
Portugal,PRT,2020-11-20,41.13
Poland,POL,2020-11-20,50.15
Slovakia,SVK,2020-11-21,39.4
Serbia,SRB,2020-11-21,39.66
Romania,ROU,2020-11-21,39.63
Portugal,PRT,2020-11-21,40.53
Poland,POL,2020-11-21,48.58
Norway,NOR,2020-11-21,1.5
North Macedonia,MKD,2020-11-21,104.0
Netherlands,NLD,2020-11-21,35.69
Montenegro,MNE,2020-11-21,106.38
Luxembourg,LUX,2020-11-21,28.25
Lithuania,LTU,2020-11-21,26.98
Latvia,LVA,2020-11-21,26.98
Austria,AUT,2020-11-21,35.55
Hungary,HUN,2020-11-21,39.63
Greece,GRC,2020-11-21,40.85
Germany,DEU,2020-11-21,28.25
France,FRA,2020-11-21,38.27
Finland,FIN,2020-11-21,8.5
Estonia,EST,2020-11-21,26.98
Denmark,DNK,2020-11-21,7.47
Czechia,CZE,2020-11-21,39.4
Croatia,HRV,2020-11-21,40.29
Bulgaria,BGR,2020-11-21,37.97
Belgium,BEL,2020-11-21,37.29
Ireland,IRL,2020-11-21,35.7
Italy,ITA,2020-11-21,40.98
Spain,ESP,2020-11-21,40.53
EU,EU,2020-11-21,37.528387096774196
Sweden,SWE,2020-11-21,5.14
Switzerland,CHE,2020-11-21,39.64
United Kingdom,GBR,2020-11-21,43.07
Slovenia,SVN,2020-11-21,40.29
Montenegro,MNE,2020-11-22,106.38
Netherlands,NLD,2020-11-22,39.45
North Macedonia,MKD,2020-11-22,104.0
Norway,NOR,2020-11-22,1.32
Poland,POL,2020-11-22,36.47
Portugal,PRT,2020-11-22,42.16
Serbia,SRB,2020-11-22,42.63
Slovakia,SVK,2020-11-22,36.3
Slovenia,SVN,2020-11-22,39.32
Spain,ESP,2020-11-22,42.16
Sweden,SWE,2020-11-22,2.36
Switzerland,CHE,2020-11-22,36.52
Romania,ROU,2020-11-22,37.53
Luxembourg,LUX,2020-11-22,26.62
Italy,ITA,2020-11-22,40.86
Ireland,IRL,2020-11-22,38.35
Hungary,HUN,2020-11-22,38.39
Greece,GRC,2020-11-22,43.14
Germany,DEU,2020-11-22,26.62
France,FRA,2020-11-22,38.08
Finland,FIN,2020-11-22,3.73
Estonia,EST,2020-11-22,14.52
Denmark,DNK,2020-11-22,2.92
Czechia,CZE,2020-11-22,36.3
Croatia,HRV,2020-11-22,39.32
Bulgaria,BGR,2020-11-22,37.04
Belgium,BEL,2020-11-22,38.14
Austria,AUT,2020-11-22,33.73
Latvia,LVA,2020-11-22,14.52
United Kingdom,GBR,2020-11-22,45.51
Lithuania,LTU,2020-11-22,14.52
EU,EU,2020-11-22,35.44870967741936
Austria,AUT,2020-11-23,46.77
Belgium,BEL,2020-11-23,45.86
Bulgaria,BGR,2020-11-23,56.84
Croatia,HRV,2020-11-23,55.96
Czechia,CZE,2020-11-23,48.96
Denmark,DNK,2020-11-23,16.53
Estonia,EST,2020-11-23,33.56
Finland,FIN,2020-11-23,23.72
France,FRA,2020-11-23,48.58
Germany,DEU,2020-11-23,42.55
Greece,GRC,2020-11-23,68.87
Hungary,HUN,2020-11-23,61.9
Ireland,IRL,2020-11-23,47.0
United Kingdom,GBR,2020-11-23,49.3
Italy,ITA,2020-11-23,54.89
Lithuania,LTU,2020-11-23,33.56
Luxembourg,LUX,2020-11-23,42.55
Montenegro,MNE,2020-11-23,106.38
Netherlands,NLD,2020-11-23,44.59
North Macedonia,MKD,2020-11-23,104.0
Norway,NOR,2020-11-23,2.54
Poland,POL,2020-11-23,48.18
Portugal,PRT,2020-11-23,49.61
Romania,ROU,2020-11-23,61.28
Serbia,SRB,2020-11-23,59.78
Slovakia,SVK,2020-11-23,51.26
Slovenia,SVN,2020-11-23,55.46
Spain,ESP,2020-11-23,50.41
Latvia,LVA,2020-11-23,33.56
Sweden,SWE,2020-11-23,11.86
EU,EU,2020-11-23,48.51516129032258
Switzerland,CHE,2020-11-23,47.66
United Kingdom,GBR,2020-11-24,46.98
Switzerland,CHE,2020-11-24,47.62
Sweden,SWE,2020-11-24,9.9
Spain,ESP,2020-11-24,46.35
Slovenia,SVN,2020-11-24,53.24
Slovakia,SVK,2020-11-24,49.57
Serbia,SRB,2020-11-24,56.18
Romania,ROU,2020-11-24,55.08
Portugal,PRT,2020-11-24,46.31
Poland,POL,2020-11-24,54.21
Norway,NOR,2020-11-24,3.74
North Macedonia,MKD,2020-11-24,104.0
Netherlands,NLD,2020-11-24,40.7
Belgium,BEL,2020-11-24,39.14
Bulgaria,BGR,2020-11-24,49.09
Lithuania,LTU,2020-11-24,38.23
Latvia,LVA,2020-11-24,38.23
Italy,ITA,2020-11-24,55.22
Ireland,IRL,2020-11-24,41.88
Hungary,HUN,2020-11-24,55.09
Greece,GRC,2020-11-24,52.79
Germany,DEU,2020-11-24,42.94
France,FRA,2020-11-24,46.47
Finland,FIN,2020-11-24,34.49
Estonia,EST,2020-11-24,38.23
Denmark,DNK,2020-11-24,12.79
Czechia,CZE,2020-11-24,49.57
Croatia,HRV,2020-11-24,53.24
Luxembourg,LUX,2020-11-24,42.94
Montenegro,MNE,2020-11-24,106.38
Austria,AUT,2020-11-24,45.95
EU,EU,2020-11-24,46.98548387096774
Belgium,BEL,2020-11-25,46.79
Austria,AUT,2020-11-25,47.89
EU,EU,2020-11-25,48.857419354838704
Czechia,CZE,2020-11-25,47.18
Denmark,DNK,2020-11-25,22.76
Estonia,EST,2020-11-25,39.44
Finland,FIN,2020-11-25,20.27
France,FRA,2020-11-25,47.72
Germany,DEU,2020-11-25,46.45
Greece,GRC,2020-11-25,56.45
Hungary,HUN,2020-11-25,57.09
Ireland,IRL,2020-11-25,45.79
Italy,ITA,2020-11-25,55.42
Latvia,LVA,2020-11-25,39.44
Lithuania,LTU,2020-11-25,39.44
Luxembourg,LUX,2020-11-25,46.45
Montenegro,MNE,2020-11-25,106.38
United Kingdom,GBR,2020-11-25,53.16
Switzerland,CHE,2020-11-25,48.27
Sweden,SWE,2020-11-25,12.22
Spain,ESP,2020-11-25,47.6
Slovenia,SVN,2020-11-25,54.2
Croatia,HRV,2020-11-25,55.1
Slovakia,SVK,2020-11-25,47.18
Romania,ROU,2020-11-25,57.09
Portugal,PRT,2020-11-25,47.54
Poland,POL,2020-11-25,59.79
Norway,NOR,2020-11-25,3.33
North Macedonia,MKD,2020-11-25,104.0
Netherlands,NLD,2020-11-25,46.49
Serbia,SRB,2020-11-25,58.17
Bulgaria,BGR,2020-11-25,55.48
Austria,AUT,2020-11-26,56.05
Switzerland,CHE,2020-11-26,54.88
EU,EU,2020-11-26,57.71451612903226
Sweden,SWE,2020-11-26,37.96
Spain,ESP,2020-11-26,48.31
Slovenia,SVN,2020-11-26,58.77
Slovakia,SVK,2020-11-26,58.54
Serbia,SRB,2020-11-26,61.99
Romania,ROU,2020-11-26,67.11
Portugal,PRT,2020-11-26,48.31
Poland,POL,2020-11-26,61.64
Norway,NOR,2020-11-26,5.05
North Macedonia,MKD,2020-11-26,104.0
Netherlands,NLD,2020-11-26,58.22
Montenegro,MNE,2020-11-26,106.38
Luxembourg,LUX,2020-11-26,55.31
Belgium,BEL,2020-11-26,56.77
Lithuania,LTU,2020-11-26,50.28
Latvia,LVA,2020-11-26,50.2
Italy,ITA,2020-11-26,57.91
Ireland,IRL,2020-11-26,55.1
Hungary,HUN,2020-11-26,65.78
Greece,GRC,2020-11-26,56.16
Germany,DEU,2020-11-26,55.31
France,FRA,2020-11-26,54.82
Finland,FIN,2020-11-26,43.9
Estonia,EST,2020-11-26,50.2
Denmark,DNK,2020-11-26,51.49
Czechia,CZE,2020-11-26,55.36
Croatia,HRV,2020-11-26,59.2
United Kingdom,GBR,2020-11-26,78.88
Bulgaria,BGR,2020-11-26,65.27
Montenegro,MNE,2020-11-27,106.38
Croatia,HRV,2020-11-27,69.63
United Kingdom,GBR,2020-11-27,68.1
Switzerland,CHE,2020-11-27,63.2
Sweden,SWE,2020-11-27,52.76
Spain,ESP,2020-11-27,52.68
Slovenia,SVN,2020-11-27,68.71
Slovakia,SVK,2020-11-27,67.29
Serbia,SRB,2020-11-27,68.72
Romania,ROU,2020-11-27,79.83
Portugal,PRT,2020-11-27,52.68
Poland,POL,2020-11-27,64.79
Norway,NOR,2020-11-27,7.99
North Macedonia,MKD,2020-11-27,104.0
Netherlands,NLD,2020-11-27,65.54
Luxembourg,LUX,2020-11-27,63.05
Lithuania,LTU,2020-11-27,65.47
Latvia,LVA,2020-11-27,65.18
Italy,ITA,2020-11-27,68.79
Ireland,IRL,2020-11-27,80.48
Hungary,HUN,2020-11-27,79.85
Greece,GRC,2020-11-27,72.27
Germany,DEU,2020-11-27,63.05
France,FRA,2020-11-27,60.21
Finland,FIN,2020-11-27,60.8
Denmark,DNK,2020-11-27,65.13
Czechia,CZE,2020-11-27,62.71
Bulgaria,BGR,2020-11-27,60.79
Belgium,BEL,2020-11-27,63.16
